,train_tag,et_bin,eta_bin,model_idx,sort,init,file_name,tuned_idx,max_sp_val,max_sp_pd_val,max_sp_fa_val,max_sp_op,max_sp_pd_op,max_sp_fa_op,tight_pd_ref,tight_fa_ref,tight_sp_ref,tight_pd_val,tight_fa_val,tight_sp_val,tight_pd_op,tight_fa_op,tight_sp_op,tight_pd_ref_passed,tight_fa_ref_passed,tight_pd_ref_total,tight_fa_ref_total,tight_pd_val_passed,tight_fa_val_passed,tight_pd_val_total,tight_fa_val_total,tight_pd_op_passed,tight_fa_op_passed,tight_pd_op_total,tight_fa_op_total,tight_op_threshold,medium_pd_ref,medium_fa_ref,medium_sp_ref,medium_pd_val,medium_fa_val,medium_sp_val,medium_pd_op,medium_fa_op,medium_sp_op,medium_pd_ref_passed,medium_fa_ref_passed,medium_pd_ref_total,medium_fa_ref_total,medium_pd_val_passed,medium_fa_val_passed,medium_pd_val_total,medium_fa_val_total,medium_pd_op_passed,medium_fa_op_passed,medium_pd_op_total,medium_fa_op_total,medium_op_threshold,loose_pd_ref,loose_fa_ref,loose_sp_ref,loose_pd_val,loose_fa_val,loose_sp_val,loose_pd_op,loose_fa_op,loose_sp_op,loose_pd_ref_passed,loose_fa_ref_passed,loose_pd_ref_total,loose_fa_ref_total,loose_pd_val_passed,loose_fa_val_passed,loose_pd_val_total,loose_fa_val_total,loose_pd_op_passed,loose_fa_op_passed,loose_pd_op_total,loose_fa_op_total,loose_op_threshold,vloose_pd_ref,vloose_fa_ref,vloose_sp_ref,vloose_pd_val,vloose_fa_val,vloose_sp_val,vloose_pd_op,vloose_fa_op,vloose_sp_op,vloose_pd_ref_passed,vloose_fa_ref_passed,vloose_pd_ref_total,vloose_fa_ref_total,vloose_pd_val_passed,vloose_fa_val_passed,vloose_pd_val_total,vloose_fa_val_total,vloose_pd_op_passed,vloose_fa_op_passed,vloose_pd_op_total,vloose_fa_op_total,vloose_op_threshold
2407,v1_data17_fwd,2,4,6,0,7,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0607.pic.gz,0,0.9507248063873114,0.9706776980167904,0.06902086677367576,0.9491239408070181,0.9706898649470739,0.07219970301400651,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9668451149774911,0.06781701444622792,0.9494349562972451,0.96701545200146,0.06967130874503351,0.9485833879831016,158951.0,10031.0,164380,24917,15893,169,16438,2492,158958,1736,164380,24917,0.7340618371963501,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9668451149774911,0.06781701444622792,0.9494349562972451,0.96701545200146,0.06967130874503351,0.9485833879831016,158952.0,10075.0,164380,24917,15893,169,16438,2492,158958,1736,164380,24917,0.7340618371963501,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9668451149774911,0.06781701444622792,0.9494349562972451,0.96701545200146,0.06967130874503351,0.9485833879831016,158952.0,10334.0,164380,24917,15893,169,16438,2492,158958,1736,164380,24917,0.7340618371963501,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9668451149774911,0.06781701444622792,0.9494349562972451,0.96701545200146,0.06967130874503351,0.9485833879831016,158970.0,11475.0,164380,24917,15893,169,16438,2492,158958,1736,164380,24917,0.7340618371963501
2416,v1_data17_fwd,2,4,6,1,6,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0616.pic.gz,0,0.9508069530196801,0.9753619661759338,0.07343499197431781,0.9504739305087614,0.9712860445309648,0.07011277441104467,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9669667842803261,0.06741573033707865,0.9496977255238425,0.9669546173500426,0.06662118232532006,0.9500925551115905,158951.0,10031.0,164380,24917,15895,168,16438,2492,158948,1660,164380,24917,0.7461102604866028,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9669667842803261,0.06741573033707865,0.9496977255238425,0.9669546173500426,0.06662118232532006,0.9500925551115905,158952.0,10075.0,164380,24917,15895,168,16438,2492,158948,1660,164380,24917,0.7461102604866028,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9669667842803261,0.06741573033707865,0.9496977255238425,0.9669546173500426,0.06662118232532006,0.9500925551115905,158952.0,10334.0,164380,24917,15895,168,16438,2492,158948,1660,164380,24917,0.7461102604866028,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9669667842803261,0.06741573033707865,0.9496977255238425,0.9670823701180192,0.06666131556768472,0.9501356247316468,158970.0,11475.0,164380,24917,15895,168,16438,2492,158969,1661,164380,24917,0.7449902892112732
2422,v1_data17_fwd,2,4,6,2,2,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0622.pic.gz,0,0.9480973400580338,0.9584499330818834,0.062199036918138044,0.9475523277052161,0.9682503954252342,0.07292210137657021,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9666626110232388,0.07423756019261638,0.946102011322383,0.9669607008151844,0.0719589035598186,0.947400966317246,158951.0,10031.0,164380,24917,15890,185,16438,2492,158949,1793,164380,24917,0.7305077314376831,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9666626110232388,0.07423756019261638,0.946102011322383,0.9669607008151844,0.0719589035598186,0.947400966317246,158952.0,10075.0,164380,24917,15890,185,16438,2492,158949,1793,164380,24917,0.7305077314376831,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9666626110232388,0.07423756019261638,0.946102011322383,0.9669607008151844,0.0719589035598186,0.947400966317246,158952.0,10334.0,164380,24917,15890,185,16438,2492,158949,1793,164380,24917,0.7305077314376831,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9674534614916657,0.07504012841091492,0.9460873713344313,0.9670823701180192,0.07203917004454789,0.9474206300716669,158970.0,11475.0,164380,24917,15903,187,16438,2492,158969,1794,164380,24917,0.7295312881469727
2430,v1_data17_fwd,2,4,6,3,0,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0630.pic.gz,0,0.9546897007564573,0.9721377296508091,0.06260032102728733,0.9521745206349768,0.9720586446039664,0.06750411365734238,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9653850833434724,0.06059390048154093,0.9523512982106289,0.9669972016060348,0.06341052293614802,0.9517326172379025,158951.0,10031.0,164380,24917,15869,151,16438,2492,158955,1580,164380,24917,0.7827423214912415,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9653850833434724,0.06059390048154093,0.9523512982106289,0.9669972016060348,0.06341052293614802,0.9517326172379025,158952.0,10075.0,164380,24917,15869,151,16438,2492,158955,1580,164380,24917,0.7827423214912415,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9653850833434724,0.06059390048154093,0.9523512982106289,0.9669972016060348,0.06341052293614802,0.9517326172379025,158952.0,10334.0,164380,24917,15869,151,16438,2492,158955,1580,164380,24917,0.7827423214912415,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9653850833434724,0.06059390048154093,0.9523512982106289,0.967088453583161,0.06345065617851266,0.9517576523317387,158970.0,11475.0,164380,24917,15869,151,16438,2492,158970,1580,164380,24917,0.7818058133125305
2441,v1_data17_fwd,2,4,6,4,1,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0641.pic.gz,0,0.944582809424637,0.9644117289207933,0.07504012841091492,0.9475670264252193,0.9649227399926998,0.06963117550266885,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9670276189317435,0.07945425361155699,0.9436435719338119,0.9669667842803261,0.07199903680218325,0.947383702111995,158951.0,10031.0,164380,24917,15896,198,16438,2492,158950,1794,164380,24917,0.7718212008476257,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9670276189317435,0.07945425361155699,0.9436435719338119,0.9669667842803261,0.07199903680218325,0.947383702111995,158952.0,10075.0,164380,24917,15896,198,16438,2492,158950,1794,164380,24917,0.7718212008476257,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9670276189317435,0.07945425361155699,0.9436435719338119,0.9669667842803261,0.07199903680218325,0.947383702111995,158952.0,10334.0,164380,24917,15896,198,16438,2492,158950,1794,164380,24917,0.7718212008476257,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9670276189317435,0.07945425361155699,0.9436435719338119,0.9670702031877357,0.07207930328691255,0.9473943327608584,158970.0,11475.0,164380,24917,15896,198,16438,2492,158967,1796,164380,24917,0.7709769010543823
2455,v1_data17_fwd,2,4,6,5,5,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0655.pic.gz,0,0.9508574806789789,0.9767003285071176,0.07463884430176565,0.9505088121626545,0.972259398953644,0.07099570574306699,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9661759338118993,0.06861958266452649,0.9486984097830997,0.96701545200146,0.06678171529477867,0.9500417207530797,158951.0,10031.0,164380,24917,15882,171,16438,2492,158958,1664,164380,24917,0.7527199983596802,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9661759338118993,0.06861958266452649,0.9486984097830997,0.96701545200146,0.06678171529477867,0.9500417207530797,158952.0,10075.0,164380,24917,15882,171,16438,2492,158958,1664,164380,24917,0.7527199983596802,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9661759338118993,0.06861958266452649,0.9486984097830997,0.96701545200146,0.06678171529477867,0.9500417207530797,158952.0,10334.0,164380,24917,15882,171,16438,2492,158958,1664,164380,24917,0.7527199983596802,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9661759338118993,0.06861958266452649,0.9486984097830997,0.9671188709088697,0.06686198177950797,0.9500524787276371,158970.0,11475.0,164380,24917,15882,171,16438,2492,158975,1666,164380,24917,0.7517605423927307
2463,v1_data17_fwd,2,4,6,6,3,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0663.pic.gz,0,0.9527625745541356,0.9670276189317435,0.06139646869983949,0.9477458502712587,0.964180557245407,0.0685475779588233,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9670276189317435,0.06139646869983949,0.9527625745541356,0.9670032850711765,0.0716378376209014,0.9475842355188772,158951.0,10031.0,164380,24917,15896,153,16438,2492,158956,1785,164380,24917,0.7223759889602661,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9670276189317435,0.06139646869983949,0.9527625745541356,0.9670032850711765,0.0716378376209014,0.9475842355188772,158952.0,10075.0,164380,24917,15896,153,16438,2492,158956,1785,164380,24917,0.7223759889602661,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9670276189317435,0.06139646869983949,0.9527625745541356,0.9670032850711765,0.0716378376209014,0.9475842355188772,158952.0,10334.0,164380,24917,15896,153,16438,2492,158956,1785,164380,24917,0.7223759889602661,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9670276189317435,0.06139646869983949,0.9527625745541356,0.967088453583161,0.07175823734799534,0.9475655672059151,158970.0,11475.0,164380,24917,15896,153,16438,2492,158970,1788,164380,24917,0.7215562462806702
2479,v1_data17_fwd,2,4,6,7,9,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0679.pic.gz,0,0.9457623403933431,0.9697043435941112,0.07788036932958652,0.9491626777931517,0.9722472320233605,0.07364449973913392,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9672709575374133,0.07707747892412686,0.9449666474685032,0.9669363669546174,0.0693502428061163,0.9487063137953125,158951.0,10031.0,164380,24917,15900,192,16438,2491,158945,1728,164380,24917,0.7525493502616882,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9672709575374133,0.07707747892412686,0.9449666474685032,0.9670215354666017,0.06939037604848096,0.9487282332832337,158952.0,10075.0,164380,24917,15900,192,16438,2491,158959,1729,164380,24917,0.7516390085220337,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9672709575374133,0.07707747892412686,0.9449666474685032,0.9670215354666017,0.06939037604848096,0.9487282332832337,158952.0,10334.0,164380,24917,15900,192,16438,2491,158959,1729,164380,24917,0.7516390085220337,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9672709575374133,0.07707747892412686,0.9449666474685032,0.9670215354666017,0.06939037604848096,0.9487282332832337,158970.0,11475.0,164380,24917,15900,192,16438,2491,158959,1729,164380,24917,0.7516390085220337
2481,v1_data17_fwd,2,4,6,8,1,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0681.pic.gz,0,0.9528333626429583,0.9696435089426938,0.06382978723404255,0.9480887044889678,0.9700328507117654,0.07360436649676927,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9669059496289086,0.06342834203131273,0.9516783711928705,0.9669850346757513,0.07123650519725488,0.9477779235822266,158951.0,10031.0,164380,24917,15894,158,16438,2491,158953,1775,164380,24917,0.7426245808601379,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9669059496289086,0.06342834203131273,0.9516783711928705,0.9669850346757513,0.07123650519725488,0.9477779235822266,158952.0,10075.0,164380,24917,15894,158,16438,2491,158953,1775,164380,24917,0.7426245808601379,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9669059496289086,0.06342834203131273,0.9516783711928705,0.9669850346757513,0.07123650519725488,0.9477779235822266,158952.0,10334.0,164380,24917,15894,158,16438,2491,158953,1775,164380,24917,0.7426245808601379,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9669059496289086,0.06342834203131273,0.9516783711928705,0.9670762866528775,0.07131677168198419,0.9477825501601308,158970.0,11475.0,164380,24917,15894,158,16438,2491,158968,1777,164380,24917,0.741848886013031
2494,v1_data17_fwd,2,4,6,9,4,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0694.pic.gz,0,0.9511876135194905,0.9683659812629274,0.06583701324769169,0.9488310760449391,0.969400170337024,0.07151743789380743,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9676968000973355,0.06543556804496187,0.9510584730218102,0.9669728677454679,0.06999237468395071,0.9484001939598624,158951.0,10031.0,164380,24917,15907,163,16438,2491,158951,1743,164380,24917,0.7314296960830688,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9676968000973355,0.06543556804496187,0.9510584730218102,0.9669850346757513,0.07003250792631537,0.9483859544340973,158952.0,10075.0,164380,24917,15907,163,16438,2491,158953,1745,164380,24917,0.7312809228897095,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9676968000973355,0.06543556804496187,0.9510584730218102,0.9669850346757513,0.07003250792631537,0.9483859544340973,158952.0,10334.0,164380,24917,15907,163,16438,2491,158953,1745,164380,24917,0.7312809228897095,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9676968000973355,0.06543556804496187,0.9510584730218102,0.967112787443728,0.07011277441104467,0.9484086818855068,158970.0,11475.0,164380,24917,15907,163,16438,2491,158974,1747,164380,24917,0.7298751473426819
2502,v1_data17_fwd,2,4,7,0,2,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0702.pic.gz,0,0.9497993256220336,0.9799245650322423,0.07985553772070626,0.9487725979378646,0.973762014843655,0.07589196131155436,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9667842803260738,0.07062600321027288,0.9479868642428363,0.9669789512106096,0.06983184171449211,0.9484842610779994,158951.0,10031.0,164380,24917,15892,176,16438,2492,158952,1740,164380,24917,0.7119916677474976,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9667842803260738,0.07062600321027288,0.9479868642428363,0.9669789512106096,0.06983184171449211,0.9484842610779994,158952.0,10075.0,164380,24917,15892,176,16438,2492,158952,1740,164380,24917,0.7119916677474976,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9667842803260738,0.07062600321027288,0.9479868642428363,0.9669789512106096,0.06983184171449211,0.9484842610779994,158952.0,10334.0,164380,24917,15892,176,16438,2492,158952,1740,164380,24917,0.7119916677474976,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9667842803260738,0.07062600321027288,0.9479868642428363,0.9670945370483027,0.06995224144158607,0.948480705187115,158970.0,11475.0,164380,24917,15892,176,16438,2492,158971,1743,164380,24917,0.7108336687088013
2519,v1_data17_fwd,2,4,7,1,9,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0719.pic.gz,0,0.9495680216122417,0.9707993673196252,0.07142857142857142,0.9483870647822034,0.9660055967879304,0.06906931010956376,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.966540941720404,0.06982343499197431,0.9482715929011696,0.9669607008151844,0.07023317413813862,0.9482725810361832,158951.0,10031.0,164380,24917,15888,173,16438,2492,158949,1750,164380,24917,0.7047402262687683,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.966540941720404,0.06982343499197431,0.9482715929011696,0.9669607008151844,0.07023317413813862,0.9482725810361832,158952.0,10075.0,164380,24917,15888,173,16438,2492,158949,1750,164380,24917,0.7047402262687683,0.9669789512106096,0.41473692659629974,0.764111536700516,0.966540941720404,0.06982343499197431,0.9482715929011696,0.9669607008151844,0.07023317413813862,0.9482725810361832,158952.0,10334.0,164380,24917,15888,173,16438,2492,158949,1750,164380,24917,0.7047402262687683,0.967088453583161,0.4605289561343661,0.7376268726715459,0.966540941720404,0.06982343499197431,0.9482715929011696,0.967088453583161,0.07039370710759722,0.9482547701602979,158970.0,11475.0,164380,24917,15888,173,16438,2492,158970,1754,164380,24917,0.7032243013381958
2529,v1_data17_fwd,2,4,7,2,9,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0729.pic.gz,0,0.9492547801344305,0.9624041854240175,0.06380417335473515,0.9487421911807592,0.9677454678184694,0.07007264116868002,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9669059496289086,0.07303370786516854,0.9468308179531142,0.9669302834894756,0.06975157522976282,0.9485006864526597,158951.0,10031.0,164380,24917,15894,182,16438,2492,158944,1738,164380,24917,0.7457629442214966,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9669059496289086,0.07303370786516854,0.9468308179531142,0.9669302834894756,0.06975157522976282,0.9485006864526597,158952.0,10075.0,164380,24917,15894,182,16438,2492,158944,1738,164380,24917,0.7457629442214966,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9669059496289086,0.07303370786516854,0.9468308179531142,0.9669302834894756,0.06975157522976282,0.9485006864526597,158952.0,10334.0,164380,24917,15894,182,16438,2492,158944,1738,164380,24917,0.7457629442214966,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9669059496289086,0.07303370786516854,0.9468308179531142,0.9671432047694367,0.06979170847212747,0.9485858608953033,158970.0,11475.0,164380,24917,15894,182,16438,2492,158979,1739,164380,24917,0.7441276907920837
2537,v1_data17_fwd,2,4,7,3,7,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0737.pic.gz,0,0.9512913804095975,0.9685484852171797,0.06581059390048154,0.9498075283103693,0.9694062538021657,0.06959104226030421,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9667842803260738,0.06500802568218299,0.9508216857083729,0.9668816157683416,0.06806597905044749,0.9493274070795021,158951.0,10031.0,164380,24917,15892,162,16438,2492,158936,1696,164380,24917,0.7163687944412231,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9667842803260738,0.06500802568218299,0.9508216857083729,0.9668816157683416,0.06806597905044749,0.9493274070795021,158952.0,10075.0,164380,24917,15892,162,16438,2492,158936,1696,164380,24917,0.7163687944412231,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9667842803260738,0.06500802568218299,0.9508216857083729,0.9668816157683416,0.06806597905044749,0.9493274070795021,158952.0,10334.0,164380,24917,15892,162,16438,2492,158936,1696,164380,24917,0.7163687944412231,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9673317921888308,0.06540930979133226,0.9508907796710873,0.9670945370483027,0.06814624553517679,0.9493923851585699,158970.0,11475.0,164380,24917,15901,163,16438,2492,158971,1698,164380,24917,0.714197039604187
2547,v1_data17_fwd,2,4,7,4,7,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0747.pic.gz,0,0.9451927380571669,0.9676968000973355,0.07704654895666131,0.9477975097262966,0.9686640710548728,0.07284183489184091,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9666017763718214,0.07664526484751204,0.9448545310945635,0.9669972016060348,0.07171810410563069,0.9475406774616166,158951.0,10031.0,164380,24917,15889,191,16438,2492,158955,1787,164380,24917,0.7585121393203735,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9666017763718214,0.07664526484751204,0.9448545310945635,0.9669972016060348,0.07171810410563069,0.9475406774616166,158952.0,10075.0,164380,24917,15889,191,16438,2492,158955,1787,164380,24917,0.7585121393203735,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9666017763718214,0.07664526484751204,0.9448545310945635,0.9669972016060348,0.07171810410563069,0.9475406774616166,158952.0,10334.0,164380,24917,15889,191,16438,2492,158955,1787,164380,24917,0.7585121393203735,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9666017763718214,0.07664526484751204,0.9448545310945635,0.9670945370483027,0.07187863707508929,0.9475077536694262,158970.0,11475.0,164380,24917,15889,191,16438,2492,158971,1790,164380,24917,0.7575793862342834
2558,v1_data17_fwd,2,4,7,5,8,/home/mschefer/outputs/data17_13TeV.AllPeriods.sgn.probes_lhmedium_EGAM1.bkg.VProbes_EGAM7.GRL_v97_et2_eta4.v1/tunedDiscr.jobID_0758.pic.gz,0,0.9514995930132452,0.975118627570264,0.07182985553772071,0.9513326959864411,0.9739262684024821,0.07099570574306699,0.9669728677454679,0.4025765541598106,0.7710499828265425,0.9669059496289086,0.06861958266452649,0.9490600671215009,0.9669667842803261,0.06541718505438054,0.9507058535051273,158951.0,10031.0,164380,24917,15894,171,16438,2492,158950,1630,164380,24917,0.7455800771713257,0.9669789512106096,0.4043424168238552,0.7700473187803221,0.9669059496289086,0.06861958266452649,0.9490600671215009,0.9669667842803261,0.06541718505438054,0.9507058535051273,158952.0,10075.0,164380,24917,15894,171,16438,2492,158950,1630,164380,24917,0.7455800771713257,0.9669789512106096,0.41473692659629974,0.764111536700516,0.9669059496289086,0.06861958266452649,0.9490600671215009,0.9669667842803261,0.06541718505438054,0.9507058535051273,158952.0,10334.0,164380,24917,15894,171,16438,2492,158950,1630,164380,24917,0.7455800771713257,0.967088453583161,0.4605289561343661,0.7376268726715459,0.9669059496289086,0.06861958266452649,0.9490600671215009,0.9670945370483027,0.06549745153910984,0.9507287096941259,158970.0,11475.0,164380,24917,15894,171,16438,2492,158971,1631,164380,24917,0.7442137002944946
